2010.08.03,00:00,1.58850,1.59674,1.58611,1.59509,53257
2010.08.04,00:00,1.59500,1.59631,1.58553,1.58832,59867
2010.08.05,00:00,1.58844,1.59235,1.58196,1.58948,56190
2010.08.06,00:00,1.58954,1.59973,1.58393,1.59405,53460
2010.08.09,00:00,1.59631,1.59950,1.58900,1.58901,47536
2010.08.10,00:00,1.58902,1.59074,1.57098,1.58507,68505
2010.08.11,00:00,1.58506,1.58624,1.56277,1.56566,72575
2010.08.12,00:00,1.56567,1.57124,1.55610,1.55757,69624
2010.08.13,00:00,1.55748,1.56789,1.55651,1.55883,62254
2010.08.16,00:00,1.56057,1.57018,1.55344,1.56622,62369
2010.08.17,00:00,1.56604,1.56946,1.55512,1.55852,65969
2010.08.18,00:00,1.55864,1.56873,1.54976,1.55928,63538
2010.08.19,00:00,1.55924,1.56709,1.55087,1.55999,73423
2010.08.20,00:00,1.55991,1.56014,1.54618,1.55317,67327
2010.08.23,00:00,1.55310,1.56182,1.54992,1.55120,59279
2010.08.24,00:00,1.55114,1.55135,1.53718,1.53940,75071
2010.08.25,00:00,1.53958,1.54697,1.53886,1.54590,69508
2010.08.26,00:00,1.54620,1.55972,1.54580,1.55266,72675
2010.08.27,00:00,1.55265,1.55421,1.54415,1.55268,66043
2010.08.30,00:00,1.55279,1.55754,1.54554,1.54595,48738
2010.08.31,00:00,1.54597,1.54736,1.53266,1.53475,63476
2010.09.01,00:00,1.53477,1.54907,1.53357,1.54526,63955
2010.09.02,00:00,1.54530,1.54588,1.53497,1.54005,58426
2010.09.03,00:00,1.53992,1.54671,1.53881,1.54497,49093
2010.09.06,00:00,1.54278,1.54887,1.53451,1.53915,53344
2010.09.07,00:00,1.53920,1.54241,1.52958,1.53554,99900
2010.09.08,00:00,1.53564,1.55326,1.53433,1.54696,102927
2010.09.09,00:00,1.54695,1.54773,1.53752,1.54283,94114
2010.09.10,00:00,1.54284,1.54664,1.53447,1.53561,88605
2010.09.13,00:00,1.53572,1.54866,1.53514,1.54281,77746
2010.09.14,00:00,1.54282,1.55869,1.53473,1.55397,106411
2010.09.15,00:00,1.55401,1.56515,1.54483,1.56213,111335
2010.09.16,00:00,1.56222,1.56486,1.55375,1.56230,101856
2010.09.17,00:00,1.56238,1.57281,1.55946,1.56289,99000
2010.09.20,00:00,1.56535,1.56850,1.55363,1.55444,84753
2010.09.21,00:00,1.55434,1.56429,1.55029,1.56207,101710
2010.09.22,00:00,1.56206,1.57151,1.56012,1.56628,117998
2010.09.23,00:00,1.56632,1.57414,1.56106,1.56823,104420
2010.09.24,00:00,1.56824,1.58427,1.56411,1.58202,93737
2010.09.27,00:00,1.58188,1.58665,1.57866,1.58265,79072
2010.09.28,00:00,1.58264,1.58946,1.57184,1.58005,109105
2010.09.29,00:00,1.58009,1.58742,1.57613,1.57833,97976
2010.09.30,00:00,1.57830,1.59226,1.56688,1.57144,115689
2010.10.01,00:00,1.57141,1.58721,1.57023,1.58174,89565
2010.10.04,00:00,1.57999,1.58695,1.57481,1.58274,80179
2010.10.05,00:00,1.58276,1.59300,1.57511,1.58893,82957
2010.10.06,00:00,1.58892,1.59396,1.58319,1.58891,73426
2010.10.07,00:00,1.58907,1.60177,1.58262,1.58758,85468
2010.10.08,00:00,1.58757,1.59647,1.58224,1.59586,72152
2010.10.11,00:00,1.59497,1.59623,1.58671,1.58806,66903
2010.10.12,00:00,1.58804,1.59165,1.57535,1.58073,97968
2010.10.13,00:00,1.58084,1.59077,1.57733,1.58950,86691
2010.10.14,00:00,1.58947,1.60660,1.58874,1.60093,82389
2010.10.15,00:00,1.60096,1.61063,1.59704,1.59901,85419
2010.10.18,00:00,1.59755,1.60029,1.58365,1.58733,87667
2010.10.19,00:00,1.58730,1.59416,1.56786,1.57060,109742
2010.10.20,00:00,1.57041,1.58776,1.56492,1.58474,104440
2010.10.21,00:00,1.58477,1.58483,1.56854,1.57034,109876
2010.10.22,00:00,1.57037,1.57493,1.56506,1.56802,87247
2010.10.25,00:00,1.56790,1.57720,1.56635,1.57211,96108
2010.10.26,00:00,1.57213,1.58958,1.56901,1.58438,108427
2010.10.27,00:00,1.58421,1.58653,1.57298,1.57666,107187
2010.10.28,00:00,1.57675,1.59778,1.57617,1.59449,95883
2010.10.29,00:00,1.59455,1.60443,1.58767,1.60390,93748
2010.11.01,00:00,1.60479,1.60884,1.59899,1.60399,83242
2010.11.02,00:00,1.60400,1.60798,1.59605,1.60356,97492
2010.11.03,00:00,1.60360,1.61738,1.60059,1.61025,102947
2010.11.04,00:00,1.61021,1.62989,1.60839,1.62697,98198
2010.11.05,00:00,1.62696,1.62941,1.61656,1.61806,94185
2010.11.08,00:00,1.61957,1.62127,1.61025,1.61375,103500
2010.11.09,00:00,1.61383,1.61836,1.59503,1.59829,120439
2010.11.10,00:00,1.59833,1.61353,1.59601,1.61195,117494
2010.11.11,00:00,1.61190,1.61782,1.60809,1.61210,95045
2010.11.12,00:00,1.61222,1.61831,1.59854,1.61152,101234
2010.11.15,00:00,1.61472,1.61530,1.60411,1.60516,82573
2010.11.16,00:00,1.60517,1.60864,1.58384,1.58837,107371
2010.11.17,00:00,1.58840,1.59477,1.58538,1.59059,114028
